study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,11,11,test item,1-2,resized_A_B168.png,Frau,136,resized_A_A93.png,Haus,12,resized_B_B175.png,Propeller,11,resized_B_A06.png,Hut,5,resized_A_B168.png,Frau,14,resized_A_B55.png,Schlange,3,resized_B_A54.png,Flamme,13,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,10,10,10,113.51843910000025,,,,,,115.37407800000074,1,14,[-0.06333333 -0.2725    ],2.5858320000006643,,,,,118.62772680000126,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,11,12,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_A93.png,Haus,12,resized_B_B175.png,Propeller,11,resized_B_A06.png,Hut,5,resized_A_B168.png,Frau,14,resized_A_B55.png,Schlange,3,resized_B_A54.png,Flamme,13,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,11,11,11,118.76956980000068,,,,,,120.62849319999987,1,13,[-0.27583333 -0.25833333],2.7360505999986344,,,,,123.93225930000153,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,7,13,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_B155.png,Messer,15,resized_B_B70.png,Quadrat,11,resized_A_A52.png,Stein,2,resized_B_A181.png,Wolf,14,resized_B_B49.png,Magnet,1,resized_A_A166.png,Pyramide,7,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,12,12,12,124.0828289000001,,,,,,125.93287020000025,1,7,[0.1        0.07833333],1.8349983000007342,,,,,128.35253190000003,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,7,14,test item,2-2,resized_B_A181.png,Wolf,155,resized_B_B155.png,Messer,15,resized_B_B70.png,Quadrat,11,resized_A_A52.png,Stein,2,resized_B_A181.png,Wolf,14,resized_B_B49.png,Magnet,1,resized_A_A166.png,Pyramide,7,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,13,13,13,128.5022652000007,,,,,,130.3700202,1,14,[-0.07333333 -0.275     ],2.519142400000419,,,,,133.45684830000027,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,14,15,test item,2-2,resized_B_B206.png,Axt,179,resized_B_A156.png,Bär,11,resized_B_A197.png,Hirsch,4,resized_B_A153.png,Schwein,12,resized_A_B199.png,Fisch,16,resized_A_A74.png,Rubin,9,resized_B_B206.png,Axt,13,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,14,14,14,133.6037763000004,,,,,,135.45753090000107,1,13,[-0.23333333 -0.23333333],5.221629900001062,,,,,141.54688970000097,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,14,16,test item,1-2,resized_A_A74.png,Rubin,165,resized_B_A156.png,Bär,11,resized_B_A197.png,Hirsch,4,resized_B_A153.png,Schwein,12,resized_A_B199.png,Fisch,16,resized_A_A74.png,Rubin,9,resized_B_B206.png,Axt,13,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,15,15,15,141.68977150000137,,,,,,143.54775210000116,1,9,[-0.23583333 -0.09083333],2.40236189999996,,,,,146.53449450000153,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,4,17,test item,1-2,resized_A_B20.png,Kerze,168,resized_A_A134.png,Vogel,12,resized_A_B78.png,Pfeil,13,resized_A_B56.png,Stuhl,8,resized_A_B20.png,Kerze,10,resized_B_B152.png,Säge,3,resized_A_A151.png,Fuchs,16,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,16,16,16,146.66519680000056,,,,,,148.53527940000095,1,10,[-0.07583333 -0.07416667],2.319102000001294,,,,,151.38860019999993,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,4,18,test item,2-2,resized_A_A151.png,Fuchs,181,resized_A_A134.png,Vogel,12,resized_A_B78.png,Pfeil,13,resized_A_B56.png,Stuhl,8,resized_A_B20.png,Kerze,10,resized_B_B152.png,Säge,3,resized_A_A151.png,Fuchs,16,41.18,42.35,2.86,4.14,3.71,2.14,3.41,2.1,3.93,5.32,2.13,LF,-0.18,3.5,6.09,3.42,1,5,nn,10.40687556,12.56509642,0,17,17,17,151.52689740000096,,,,,,153.3893549000004,1,16,[ 0.21666667 -0.24416667],2.6855154000004404,,,,,156.55959240000084,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,3,19,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_B157.png,Hammer,15,resized_B_A140.png,Flamingo,8,resized_B_B24.png,Baby,7,resized_B_A37.png,Tasse,3,resized_B_A77.png,Hang,6,resized_B_A70.png,Brunnen,11,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,18,18,18,156.70545950000087,,,,,,158.57696360000045,1,11,[ 0.09416667 -0.07333333],2.9698038999995333,,,,,162.21386110000094,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,3,20,test item,1-2,resized_B_B24.png,Baby,142,resized_A_B157.png,Hammer,15,resized_B_A140.png,Flamingo,8,resized_B_B24.png,Baby,7,resized_B_A37.png,Tasse,3,resized_B_A77.png,Hang,6,resized_B_A70.png,Brunnen,11,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,19,19,19,162.3499294000012,,,,,,164.21501610000087,1,7,[0.09       0.04583333],2.5359985000013694,,,,,167.40167480000127,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,6,21,test item,1-2,resized_B_A176.png,Trophäe,164,resized_B_A147.png,Hund,9,resized_A_A02.png,Mühle,14,resized_B_B177.png,Schloss,7,resized_B_A129.png,Huhn,16,resized_B_A176.png,Trophäe,6,resized_A_B33.png,Zünder,8,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,20,20,20,167.54653040000085,,,,,,169.40281370000048,1,6,[-0.07166667  0.09083333],4.720559400000639,,,,,174.841164200001,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,6,22,test item,2-2,resized_A_B33.png,Zünder,180,resized_B_A147.png,Hund,9,resized_A_A02.png,Mühle,14,resized_B_B177.png,Schloss,7,resized_B_A129.png,Huhn,16,resized_B_A176.png,Trophäe,6,resized_A_B33.png,Zünder,8,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,21,21,21,174.98685079999996,,,,,,176.8595658000013,1,8,[0.27083333 0.07      ],2.4687072000015178,,,,,179.8620402000015,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,8,23,test item,2-2,resized_A_B32.png,Kamin,184,resized_A_B192.png,Katze,15,resized_B_C01.png,Kaninchen,7,resized_A_B150.png,Rakete,16,resized_A_B139.png,Trichter,12,resized_A_A73.png,Klinge,3,resized_A_B32.png,Kamin,1,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,22,22,22,180.00142100000085,,,,,,181.8632744000006,0,12,[ 0.24416667 -0.08666667],2.8527570999995078,1,1,[-0.2625      0.22166667],13.595186200000171,196.62660649999998,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,8,24,test item,1-2,resized_A_B139.png,Trichter,169,resized_A_B192.png,Katze,15,resized_B_C01.png,Kaninchen,7,resized_A_B150.png,Rakete,16,resized_A_B139.png,Trichter,12,resized_A_A73.png,Klinge,3,resized_A_B32.png,Kamin,1,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,23,23,23,196.77101870000115,,,,,,198.6440575000015,1,12,[ 0.24666667 -0.0675    ],2.5191422999996576,,,,,201.74760750000132,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,5,25,test item,1-2,resized_B_A11.png,Medaille,167,resized_B_A187.png,Brücke,16,resized_B_A135.png,Kamel,5,resized_B_A33.png,Roboter,7,resized_A_A100.png,Ruderer,3,resized_B_A11.png,Medaille,14,resized_B_A123.png,Tänzer,11,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,24,24,24,201.89224810000087,,,,,,203.7483917999998,1,14,[-0.08       -0.27416667],4.553641599999537,,,,,209.13660140000138,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,5,26,test item,2-2,resized_B_A33.png,Roboter,156,resized_B_A187.png,Brücke,16,resized_B_A135.png,Kamel,5,resized_B_A33.png,Roboter,7,resized_A_A100.png,Ruderer,3,resized_B_A11.png,Medaille,14,resized_B_A123.png,Tänzer,11,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,25,25,25,209.275767000001,,,,,,211.13787990000128,0,11,[ 0.0925     -0.07833333],4.337415599999076,1,7,[0.075      0.08666667],7.039146999999502,220.51338660000147,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,12,27,test item,1-2,resized_B_A36.png,Stern,140,resized_B_A03.png,Kleid,15,resized_B_B19.png,Krawatte,5,resized_B_A36.png,Stern,13,resized_A_B43.png,Parfüm,12,resized_A_B39.png,Sessel,3,resized_B_B164.png,kimono,7,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,26,26,26,220.6595094000004,,,,,,222.5141067000004,1,13,[-0.25333333 -0.22833333],6.439118500000404,,,,,229.7877423000009,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,2,B,12,28,test item,2-2,resized_B_B164.png,kimono,182,resized_B_A03.png,Kleid,15,resized_B_B19.png,Krawatte,5,resized_B_A36.png,Stern,13,resized_A_B43.png,Parfüm,12,resized_A_B39.png,Sessel,3,resized_B_B164.png,kimono,7,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,27,27,27,229.9316056000007,,,,,,231.78858760000003,1,7,[0.105  0.0725],1.8186720000012428,,,,,234.29151249999995,,,113,B,2,2024-10-30_13h38.19.399,task,2023.2.2,60.28072734711556,2024-10-30 13h38.28.837455 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.3105542000012,244.2981845000013,,,,,,,,,
