study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,4,11,test item,2-1,resized_A_B194.png,Raute,173,resized_B_A147.png,Hund,7,resized_A_A139.png,Gans,10,resized_B_A20.png,Grill,1,resized_A_A74.png,Rubin,6,resized_A_B194.png,Raute,15,resized_B_B164.png,kimono,13,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,10,10,10,98.00373760000002,,,,,,99.86247319999984,1,15,[ 0.10416667 -0.24      ],3.953659499999958,104.46702209999967,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,4,12,test item,1-1,resized_B_A20.png,Grill,160,resized_B_A147.png,Hund,7,resized_A_A139.png,Gans,10,resized_B_A20.png,Grill,1,resized_A_A74.png,Rubin,6,resized_A_B194.png,Raute,15,resized_B_B164.png,kimono,13,16.05,16.67,5.17,2.46,2.43,3.18,3.18,2.64,2.69,3.7,1.98,LF,None,None,None,6.13,1,5,nn,0.833858058,0.842033137,0,11,11,11,104.60515269999996,,,,,,106.4679787999994,1,1,[-0.22166667  0.26333333],6.389093300000241,114.02514579999934,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,5,13,test item,1-1,resized_B_B180.png,Geist,129,resized_A_A141.png,Pferd,11,resized_B_A140.png,Flamingo,5,resized_B_B180.png,Geist,7,resized_A_B20.png,Kerze,3,resized_A_B39.png,Sessel,10,resized_A_B33.png,Zünder,2,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,12,12,12,114.16408339999998,,,,,,116.02605159999985,0,11,[ 0.07333333 -0.07916667],6.489174700000149,146.3024163,0,3,[0.06916667 0.26      ],22.202422399999705,1,7,[0.10666667 0.07916667],28.190888600000108,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,5,14,test item,2-1,resized_A_B39.png,Sessel,172,resized_A_A141.png,Pferd,11,resized_B_A140.png,Flamingo,5,resized_B_B180.png,Geist,7,resized_A_B20.png,Kerze,3,resized_A_B39.png,Sessel,10,resized_A_B33.png,Zünder,2,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,13,13,13,146.44271889999982,,,,,,148.30326109999987,1,10,[-0.07833333 -0.08166667],4.00396660000024,153.02481699999953,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,1,15,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_A187.png,Brücke,4,resized_A_B78.png,Pfeil,1,resized_B_A37.png,Tasse,5,resized_B_A23.png,Flasche,2,resized_A_A100.png,Ruderer,16,resized_A_A166.png,Pyramide,8,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,14,14,14,153.1732237999995,,,,,,155.04225829999996,1,16,[ 0.22333333 -0.26416667],2.4524895000004108,157.96177660000012,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,1,16,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A187.png,Brücke,4,resized_A_B78.png,Pfeil,1,resized_B_A37.png,Tasse,5,resized_B_A23.png,Flasche,2,resized_A_A100.png,Ruderer,16,resized_A_A166.png,Pyramide,8,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,15,15,15,158.10766189999958,,,,,,159.9797979999994,1,5,[-0.26083333  0.06916667],2.4024830999996993,163.0499522,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,14,17,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_A134.png,Vogel,5,resized_B_A135.png,Kamel,6,resized_B_A153.png,Schwein,4,resized_B_A129.png,Huhn,2,resized_B_A11.png,Medaille,12,resized_B_A70.png,Brunnen,14,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,16,16,16,163.19202309999946,,,,,,165.05075899999974,1,2,[-0.07416667  0.24166667],3.0528524999999718,168.75480169999992,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,14,18,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_A134.png,Vogel,5,resized_B_A135.png,Kamel,6,resized_B_A153.png,Schwein,4,resized_B_A129.png,Huhn,2,resized_B_A11.png,Medaille,12,resized_B_A70.png,Brunnen,14,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,17,17,17,168.89985309999975,,,,,,170.7555351000001,1,4,[0.2325     0.25166667],4.253787399999965,175.5439378000001,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,3,19,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_B109.png,Boot,3,resized_B_B175.png,Propeller,6,resized_B_A36.png,Stern,4,resized_B_B167.png,Fliege,2,resized_B_B49.png,Magnet,11,resized_A_A73.png,Klinge,15,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,18,18,18,175.6848618999993,,,,,,177.5446340999997,1,11,[ 0.07916667 -0.08166667],3.219734399999652,181.41535250000015,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,3,20,test item,2-1,resized_A_A73.png,Klinge,177,resized_A_B109.png,Boot,3,resized_B_B175.png,Propeller,6,resized_B_A36.png,Stern,4,resized_B_B167.png,Fliege,2,resized_B_B49.png,Magnet,11,resized_A_A73.png,Klinge,15,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,19,19,19,181.55281529999957,,,,,,183.41629899999953,1,15,[ 0.09833333 -0.26583333],2.8192637000001923,186.8199853999995,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,9,21,test item,1-1,resized_A_A04.png,Baum,130,resized_A_A90.png,Fabrik,7,resized_A_A02.png,Mühle,6,resized_A_A04.png,Baum,13,resized_B_A188.png,Tür,5,resized_B_B193.png,Auge,11,resized_B_A54.png,Flamme,14,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,20,20,20,186.9874009999994,,,,,,188.8375731999995,1,13,[-0.2425     -0.23416667],2.802502000000459,192.30795519999992,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,9,22,test item,2-1,resized_B_B193.png,Auge,145,resized_A_A90.png,Fabrik,7,resized_A_A02.png,Mühle,6,resized_A_A04.png,Baum,13,resized_B_A188.png,Tür,5,resized_B_B193.png,Auge,11,resized_B_A54.png,Flamme,14,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,21,21,21,192.49859099999958,,,,,,194.3254490999998,1,11,[ 0.0925     -0.07916667],4.921437699999842,199.9477253999994,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,6,23,test item,1-1,resized_B_A43.png,Blatt,159,resized_B_A68.png,Lampe,11,resized_B_B70.png,Quadrat,5,resized_B_B24.png,Baby,1,resized_A_B199.png,Fisch,13,resized_A_B08.png,Person,2,resized_B_A43.png,Blatt,12,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,22,22,22,200.08763839999938,,,,,,201.94851139999992,1,12,[ 0.25666667 -0.0625    ],3.7869619000002785,206.4197420999999,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,6,24,test item,2-1,resized_A_B199.png,Fisch,148,resized_B_A68.png,Lampe,11,resized_B_B70.png,Quadrat,5,resized_B_B24.png,Baby,1,resized_A_B199.png,Fisch,13,resized_A_B08.png,Person,2,resized_B_A43.png,Blatt,12,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,23,23,23,206.56964209999933,,,,,,208.4371916,1,13,[-0.24666667 -0.25666667],4.020742599999721,213.10891019999963,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,8,25,test item,2-1,resized_A_A76.png,Mauer,147,resized_A_A93.png,Haus,4,resized_B_C01.png,Kaninchen,15,resized_A_A113.png,Engel,6,resized_A_A76.png,Mauer,16,resized_B_A77.png,Hang,1,resized_A_A151.png,Fuchs,14,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,24,24,24,213.24625930000002,,,,,,215.1096566999995,0,1,[-0.255  0.225],5.604613800000152,235.26034269999946,1,16,[ 0.23666667 -0.24166667],18.899582300000475,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,8,26,test item,1-1,resized_B_A77.png,Hang,161,resized_A_A93.png,Haus,4,resized_B_C01.png,Kaninchen,15,resized_A_A113.png,Engel,6,resized_A_A76.png,Mauer,16,resized_B_A77.png,Hang,1,resized_A_A151.png,Fuchs,14,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,25,25,25,235.4119372999994,,,,,,237.2783456999996,1,1,[-0.2525      0.23833333],2.986221499999374,240.83211579999988,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,12,27,test item,2-1,resized_B_A123.png,Tänzer,174,resized_B_A03.png,Kleid,16,resized_A_A148.png,Giraffe,14,resized_B_A06.png,Hut,8,resized_B_A33.png,Roboter,9,resized_B_A176.png,Trophäe,10,resized_B_A123.png,Tänzer,7,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,26,26,26,240.9752566999996,,,,,,242.83295829999952,1,7,[0.08833333 0.075     ],2.93642170000021,246.37013039999965,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
LEALCO-EEG,104.0,1,A-B,4.0,1.0,training,1,B,12,28,test item,1-1,resized_B_A06.png,Hut,135,resized_B_A03.png,Kleid,16,resized_A_A148.png,Giraffe,14,resized_B_A06.png,Hut,8,resized_B_A33.png,Roboter,9,resized_B_A176.png,Trophäe,10,resized_B_A123.png,Tänzer,7,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,27,27,27,246.51774099999966,,,,,,248.37094290000005,1,8,[0.2225     0.10416667],2.369321099999979,251.34099419999984,,,,,,,,,,,104,B,1,2024-10-18_11h03.35.277,task,2023.2.2,59.972029045500165,2024-10-18 11h03.41.530775 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.36161489999995,261.3477477999995,,,,,,,,,
