study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,3,11,test item,2-2,resized_B_A33.png,Roboter,156,resized_B_A03.png,Kleid,10,resized_A_A148.png,Giraffe,8,resized_B_B24.png,Baby,2,resized_B_A33.png,Roboter,14,resized_A_B22.png,Kreisel,16,resized_A_A122.png,Sturz,7,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,10,10,10,240.55583919998026,,,,,,242.42527469998458,0,16,[ 0.24833333 -0.26166667],8.074175800022203,267.68086299998686,0,2,[-0.09333333  0.26      ],15.6139097000123,1,14,[-0.07416667 -0.24583333],23.08687820000341,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,3,12,test item,1-2,resized_B_B24.png,Baby,142,resized_B_A03.png,Kleid,10,resized_A_A148.png,Giraffe,8,resized_B_B24.png,Baby,2,resized_B_A33.png,Roboter,14,resized_A_B22.png,Kreisel,16,resized_A_A122.png,Sturz,7,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,11,11,11,267.82522219995735,,,,,,269.69839279999724,1,2,[-0.08583333  0.24      ],5.9554655000101775,276.8386621999671,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,2,13,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_A187.png,Brücke,4,resized_B_A142.png,Reiter,13,resized_B_A153.png,Schwein,11,resized_B_A188.png,Tür,3,resized_A_B55.png,Schlange,16,resized_B_A23.png,Flasche,10,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,12,12,12,276.98478129995055,,,,,,278.83945189998485,1,10,[-0.08416667 -0.09833333],4.554292100016028,284.71206439996604,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,2,14,test item,1-2,resized_B_A188.png,Tür,141,resized_B_A187.png,Brücke,4,resized_B_A142.png,Reiter,13,resized_B_A153.png,Schwein,11,resized_B_A188.png,Tür,3,resized_A_B55.png,Schlange,16,resized_B_A23.png,Flasche,10,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,13,13,13,284.85841419995995,,,,,,286.7295173999737,1,3,[0.08       0.25583333],7.4400197000359185,295.22087249998003,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,11,15,test item,1-2,resized_A_B168.png,Frau,136,resized_A_A93.png,Haus,1,resized_B_B19.png,Krawatte,14,resized_A_B168.png,Frau,16,resized_A_A76.png,Mauer,12,resized_B_A20.png,Grill,5,resized_A_B33.png,Zünder,15,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,14,14,14,295.3709273999557,,,,,,297.2383681999636,1,16,[ 0.255      -0.26833333],4.8711216999799944,303.07780429994455,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,11,16,test item,2-2,resized_A_B33.png,Zünder,180,resized_A_A93.png,Haus,1,resized_B_B19.png,Krawatte,14,resized_A_B168.png,Frau,16,resized_A_A76.png,Mauer,12,resized_B_A20.png,Grill,5,resized_A_B33.png,Zünder,15,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,15,15,15,303.21668339997996,,,,,,305.0783208999783,1,15,[ 0.09583333 -0.26166667],15.029876599961426,321.8096073999768,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,7,17,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_B54.png,Telefon,15,resized_B_A135.png,Kamel,13,resized_A_B196.png,Fenster,16,resized_B_A43.png,Blatt,12,resized_A_B139.png,Trichter,6,resized_A_A73.png,Klinge,11,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,16,16,16,321.95798109995667,,,,,,323.8275487999781,1,16,[ 0.25083333 -0.25916667],5.455188299994916,330.3341043999535,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,7,18,test item,1-2,resized_A_B139.png,Trichter,169,resized_A_B54.png,Telefon,15,resized_B_A135.png,Kamel,13,resized_A_B196.png,Fenster,16,resized_B_A43.png,Blatt,12,resized_A_B139.png,Trichter,6,resized_A_A73.png,Klinge,11,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,17,17,17,330.47244339995086,,,,,,332.33491929998854,1,6,[-0.0875      0.09916667],4.320598200021777,337.59011239995016,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,12,19,test item,1-2,resized_A_B20.png,Kerze,168,resized_A_A141.png,Pferd,1,resized_B_B70.png,Quadrat,10,resized_A_A52.png,Stein,11,resized_A_B43.png,Parfüm,6,resized_A_B20.png,Kerze,7,resized_B_B206.png,Axt,16,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,18,18,18,337.73336809995817,,,,,,339.59088859998155,1,7,[0.08   0.0875],6.105629500001669,346.86476409999887,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,12,20,test item,2-2,resized_B_B206.png,Axt,179,resized_A_A141.png,Pferd,1,resized_B_B70.png,Quadrat,10,resized_A_A52.png,Stein,11,resized_A_B43.png,Parfüm,6,resized_A_B20.png,Kerze,7,resized_B_B206.png,Axt,16,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,19,19,19,347.01240729994606,,,,,,348.8823389999452,1,16,[ 0.25666667 -0.25333333],7.122433199954685,357.1901272999821,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,14,21,test item,2-2,resized_A_A179.png,Drachen,150,resized_B_B155.png,Messer,3,resized_B_A140.png,Flamingo,8,resized_B_B177.png,Schloss,6,resized_B_B73.png,Treppe,13,resized_A_A179.png,Drachen,15,resized_B_B143.png,Tanne,2,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,20,20,20,357.3315439999569,,,,,,359.1908177000005,0,8,[0.24916667 0.09333333],8.407876400044188,385.71450179995736,1,15,[ 0.0925     -0.23666667],24.12112090003211,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,14,22,test item,1-2,resized_B_B73.png,Treppe,137,resized_B_B155.png,Messer,3,resized_B_A140.png,Flamingo,8,resized_B_B177.png,Schloss,6,resized_B_B73.png,Treppe,13,resized_A_A179.png,Drachen,15,resized_B_B143.png,Tanne,2,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,21,21,21,385.8602551999502,,,,,,387.731554399943,1,13,[-0.25166667 -0.2575    ],4.571081299975049,393.3373131999979,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,4,23,test item,2-2,resized_B_A181.png,Wolf,155,resized_A_A90.png,Fabrik,15,resized_A_A139.png,Gans,2,resized_B_A36.png,Stern,12,resized_B_B193.png,Auge,10,resized_B_A181.png,Wolf,11,resized_A_A100.png,Ruderer,14,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,22,22,22,393.49889119999716,,,,,,395.3381692999974,1,11,[ 0.10083333 -0.0825    ],4.654315799998585,401.8279487999971,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,4,24,test item,1-2,resized_B_A36.png,Stern,140,resized_A_A90.png,Fabrik,15,resized_A_A139.png,Gans,2,resized_B_A36.png,Stern,12,resized_B_B193.png,Auge,10,resized_B_A181.png,Wolf,11,resized_A_A100.png,Ruderer,14,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,23,23,23,401.98777139995946,,,,,,403.8288886999944,1,12,[ 0.2575 -0.07  ],11.193008499976713,416.32348119997187,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,10,25,test item,2-2,resized_A_B32.png,Kamin,184,resized_A_B157.png,Hammer,7,resized_B_A197.png,Hirsch,13,resized_B_A06.png,Hut,16,resized_A_A113.png,Engel,12,resized_B_B152.png,Säge,3,resized_A_B32.png,Kamin,9,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,24,24,24,416.46580219996395,,,,,,418.3241832999629,1,9,[-0.235      -0.05916667],4.954776099999435,424.2802867999999,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,10,26,test item,1-2,resized_A_A113.png,Engel,139,resized_A_B157.png,Hammer,7,resized_B_A197.png,Hirsch,13,resized_B_A06.png,Hut,16,resized_A_A113.png,Engel,12,resized_B_B152.png,Säge,3,resized_A_B32.png,Kamin,9,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,25,25,25,424.4233566999901,,,,,,426.28103559999727,1,12,[ 0.245      -0.08416667],7.773685100022703,435.48954989999766,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,6,27,test item,1-2,resized_A_A166.png,Pyramide,166,resized_A_B109.png,Boot,5,resized_A_A02.png,Mühle,4,resized_A_A04.png,Baum,8,resized_A_A166.png,Pyramide,11,resized_A_B39.png,Sessel,12,resized_B_B164.png,kimono,15,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,26,26,26,435.6299328999594,,,,,,437.49071079998976,1,11,[ 0.08416667 -0.0875    ],5.738657200010493,444.44725749996724,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
LEALCO-EEG,139.0,2,A-B,3.0,2.0,training,1,A,6,28,test item,2-2,resized_B_B164.png,kimono,182,resized_A_B109.png,Boot,5,resized_A_A02.png,Mühle,4,resized_A_A04.png,Baum,8,resized_A_A166.png,Pyramide,11,resized_A_B39.png,Sessel,12,resized_B_B164.png,kimono,15,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,27,27,27,444.58070359996054,,,,,,446.44808799994644,1,15,[ 0.0825     -0.25916667],6.838968299969565,454.30561409995425,,,,,,,,,,,139,A,1,2024-12-19_13h13.42.268,task,2023.2.2,60.321707723442195,2024-12-19 13h13.57.655414 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.32232839998323,464.3126127999858,,,,,,,,,
