study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,5,11,test item,1-2,resized_B_A185.png,Gesicht,138,resized_B_A187.png,Brücke,3,resized_B_A142.png,Reiter,13,resized_B_A185.png,Gesicht,10,resized_A_B196.png,Fenster,2,resized_A_A100.png,Ruderer,6,resized_B_B152.png,Säge,8,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,10,10,10,95.50082580000162,,,,,,97.35972980002407,1,10,[-0.11666667 -0.13583333],3.235973299946636,,,,,101.33021310006734,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,5,12,test item,2-2,resized_A_B196.png,Fenster,152,resized_B_A187.png,Brücke,3,resized_B_A142.png,Reiter,13,resized_B_A185.png,Gesicht,10,resized_A_B196.png,Fenster,2,resized_A_A100.png,Ruderer,6,resized_B_B152.png,Säge,8,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,11,11,11,101.47507310006768,,,,,,103.33139600011054,1,2,[-0.025  0.23 ],2.401964300079271,,,,,106.38454920006916,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,14,13,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_B192.png,Katze,8,resized_A_B78.png,Pfeil,3,resized_A_B56.png,Stuhl,5,resized_A_A76.png,Mauer,12,resized_A_A179.png,Drachen,10,resized_B_A11.png,Medaille,6,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,12,12,12,106.53395020007156,,,,,,108.4024579001125,1,6,[-0.105       0.08416667],2.468739099917002,,,,,111.63930550008081,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,14,14,test item,2-2,resized_A_A179.png,Drachen,150,resized_A_B192.png,Katze,8,resized_A_B78.png,Pfeil,3,resized_A_B56.png,Stuhl,5,resized_A_A76.png,Mauer,12,resized_A_A179.png,Drachen,10,resized_B_A11.png,Medaille,6,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,13,13,13,111.79212750005536,,,,,,113.65678100008518,1,10,[-0.1        -0.10333333],5.154404000029899,,,,,119.89590870006941,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,4,15,test item,1-2,resized_B_B73.png,Treppe,137,resized_A_B54.png,Telefon,8,resized_B_A132.png,Ente,7,resized_B_B73.png,Treppe,9,resized_B_A20.png,Grill,16,resized_A_B39.png,Sessel,14,resized_A_B33.png,Zünder,15,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,14,14,14,120.03307600005064,,,,,,121.89700620004442,1,9,[-0.26166667 -0.10166667],2.7024048999883235,,,,,125.58396170008928,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,4,16,test item,2-2,resized_A_B33.png,Zünder,180,resized_A_B54.png,Telefon,8,resized_B_A132.png,Ente,7,resized_B_B73.png,Treppe,9,resized_B_A20.png,Grill,16,resized_A_B39.png,Sessel,14,resized_A_B33.png,Zünder,15,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,15,15,15,125.7271819000598,,,,,,127.58522260002792,1,15,[ 0.1    -0.2725],2.5020625999895856,,,,,130.8720459000906,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,13,17,test item,1-2,resized_B_A36.png,Stern,140,resized_B_A68.png,Lampe,5,resized_B_B19.png,Krawatte,6,resized_A_A04.png,Baum,16,resized_B_A36.png,Stern,15,resized_B_A33.png,Roboter,14,resized_B_A123.png,Tänzer,9,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,16,16,16,131.0107048000209,,,,,,132.87296760000754,1,15,[ 0.07416667 -0.25      ],3.085920699988492,,,,,136.74352760007605,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,13,18,test item,2-2,resized_B_A33.png,Roboter,156,resized_B_A68.png,Lampe,5,resized_B_B19.png,Krawatte,6,resized_A_A04.png,Baum,16,resized_B_A36.png,Stern,15,resized_B_A33.png,Roboter,14,resized_B_A123.png,Tänzer,9,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,17,17,17,136.88429250009358,,,,,,138.74460270011332,1,14,[-0.08333333 -0.245     ],4.270649499958381,,,,,143.8828143000137,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,7,19,test item,2-2,resized_A_A151.png,Fuchs,181,resized_B_A147.png,Hund,15,resized_B_A140.png,Flamingo,4,resized_A_B168.png,Frau,14,resized_A_A52.png,Stein,8,resized_B_B49.png,Magnet,13,resized_A_A151.png,Fuchs,2,41.18,42.35,2.86,4.14,3.71,2.14,3.41,2.1,3.93,5.32,2.13,LF,-0.18,3.5,6.09,3.42,1,5,nn,10.40687556,12.56509642,0,18,18,18,144.0307181000244,,,,,,145.8838999000145,1,2,[-0.10833333  0.2075    ],3.103026399970986,,,,,149.60390360001475,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,7,20,test item,1-2,resized_A_B168.png,Frau,136,resized_B_A147.png,Hund,15,resized_B_A140.png,Flamingo,4,resized_A_B168.png,Frau,14,resized_A_A52.png,Stein,8,resized_B_B49.png,Magnet,13,resized_A_A151.png,Fuchs,2,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,19,19,19,149.74699200002942,,,,,,151.60538230009843,1,14,[-0.09166667 -0.24916667],2.285525199957192,,,,,154.57515750010498,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,3,21,test item,1-2,resized_A_A166.png,Pyramide,166,resized_A_B109.png,Boot,10,resized_A_A139.png,Gans,9,resized_B_B177.png,Schloss,5,resized_B_A23.png,Flasche,16,resized_A_A166.png,Pyramide,2,resized_B_B143.png,Tanne,8,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,20,20,20,154.71174700011034,,,,,,156.57620560005307,1,2,[-0.1075      0.20916667],3.2362058999715373,,,,,160.56354340002872,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,3,22,test item,2-2,resized_B_A23.png,Flasche,153,resized_A_B109.png,Boot,10,resized_A_A139.png,Gans,9,resized_B_B177.png,Schloss,5,resized_B_A23.png,Flasche,16,resized_A_A166.png,Pyramide,2,resized_B_B143.png,Tanne,8,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,21,21,21,160.70666600007098,,,,,,162.56460460007656,1,16,[ 0.26166667 -0.28083333],3.0863394999178126,,,,,166.35163300007116,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,1,23,test item,1-2,resized_A_B139.png,Trichter,169,resized_A_A93.png,Haus,14,resized_A_A148.png,Giraffe,12,resized_B_B193.png,Auge,5,resized_B_B167.png,Fliege,7,resized_A_B43.png,Parfüm,3,resized_A_B139.png,Trichter,10,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,22,22,22,166.51166410010774,,,,,,168.35286010010168,1,10,[-0.0775 -0.0675],2.085314500029199,,,,,171.4394524000818,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,1,24,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_A93.png,Haus,14,resized_A_A148.png,Giraffe,12,resized_B_B193.png,Auge,5,resized_B_B167.png,Fliege,7,resized_A_B43.png,Parfüm,3,resized_A_B139.png,Trichter,10,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,23,23,23,171.60013690008782,,,,,,173.44047990010586,1,7,[0.03416667 0.06083333],2.2352922999998555,,,,,176.56027260003611,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,11,25,test item,2-2,resized_A_B32.png,Kamin,184,resized_B_A03.png,Kleid,16,resized_B_A197.png,Hirsch,6,resized_B_B180.png,Geist,15,resized_A_B15.png,Schwangere,11,resized_A_B194.png,Raute,7,resized_A_B32.png,Kamin,3,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,24,24,24,176.71118710003793,,,,,,178.57814350002445,1,3,[0.07166667 0.21916667],4.971478300052695,,,,,184.43367850000504,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,11,26,test item,1-2,resized_A_B15.png,Schwangere,170,resized_B_A03.png,Kleid,16,resized_B_A197.png,Hirsch,6,resized_B_B180.png,Geist,15,resized_A_B15.png,Schwangere,11,resized_A_B194.png,Raute,7,resized_A_B32.png,Kamin,3,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,25,25,25,184.5759820000967,,,,,,186.43475320003927,1,11,[ 0.0475 -0.1075],2.318811299977824,,,,,189.52128810004797,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,10,27,test item,2-2,resized_B_A54.png,Flamme,178,resized_B_B155.png,Messer,8,resized_B_B70.png,Quadrat,11,resized_B_A06.png,Hut,13,resized_B_A188.png,Tür,16,resized_A_A73.png,Klinge,4,resized_B_A54.png,Flamme,3,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,26,26,26,189.66463530005421,,,,,,191.5223718000343,1,3,[0.09333333 0.22333333],2.552292500040494,,,,,194.60898440005258,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,4,A,10,28,test item,1-2,resized_B_A188.png,Tür,141,resized_B_B155.png,Messer,8,resized_B_B70.png,Quadrat,11,resized_B_A06.png,Hut,13,resized_B_A188.png,Tür,16,resized_A_A73.png,Klinge,4,resized_B_A54.png,Flamme,3,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,27,27,27,194.7503967001103,,,,,,196.61002720007673,1,16,[ 0.2825 -0.295 ],2.585561199928634,,,,,200.01337930001318,,,151,A,4,2025-04-29_17h11.55.398,task,2023.2.2,59.96735380324978,2025-04-29 17h12.07.333306 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.03347960009705,210.02022150007542,,,,,,,,,
