study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,2,11,test item,2-2,resized_A_B33.png,Zünder,180,resized_B_A187.png,Brücke,4,resized_A_B78.png,Pfeil,6,resized_B_B180.png,Geist,9,resized_B_B73.png,Treppe,1,resized_A_B199.png,Fisch,13,resized_A_B33.png,Zünder,14,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,10,10,10,94.64797069999986,,,,,,96.50670059999902,1,14,[-0.05583333 -0.26416667],1.8856310000010126,98.92599119999977,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,2,12,test item,1-2,resized_B_B73.png,Treppe,137,resized_B_A187.png,Brücke,4,resized_A_B78.png,Pfeil,6,resized_B_B180.png,Geist,9,resized_B_B73.png,Treppe,1,resized_A_B199.png,Fisch,13,resized_A_B33.png,Zünder,14,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,11,11,11,99.07554879999952,,,,,,100.94376849999935,1,1,[-0.2375      0.25916667],2.085900500000207,103.51364029999968,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,1,13,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_A90.png,Fabrik,14,resized_B_A140.png,Flamingo,5,resized_B_A20.png,Grill,10,resized_B_A11.png,Medaille,1,resized_B_A123.png,Tänzer,11,resized_B_A70.png,Brunnen,4,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,12,12,12,103.66494969999985,,,,,,105.53098929999942,1,4,[0.22083333 0.24833333],2.8032245999984298,108.86826789999941,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,1,14,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_A90.png,Fabrik,14,resized_B_A140.png,Flamingo,5,resized_B_A20.png,Grill,10,resized_B_A11.png,Medaille,1,resized_B_A123.png,Tänzer,11,resized_B_A70.png,Brunnen,4,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,13,13,13,109.01299699999981,,,,,,110.86874989999887,1,1,[-0.245  0.32 ],2.4695555999987846,113.88901780000015,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,12,15,test item,1-2,resized_B_A176.png,Trophäe,164,resized_B_A156.png,Bär,13,resized_B_A142.png,Reiter,7,resized_A_A04.png,Baum,3,resized_B_A37.png,Tasse,8,resized_B_A176.png,Trophäe,10,resized_B_A54.png,Flamme,11,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,14,14,14,114.03689229999873,,,,,,115.88965759999883,1,10,[-0.06833333 -0.05083333],1.8858227000000625,118.24225649999971,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,12,16,test item,2-2,resized_B_A54.png,Flamme,178,resized_B_A156.png,Bär,13,resized_B_A142.png,Reiter,7,resized_A_A04.png,Baum,3,resized_B_A37.png,Tasse,8,resized_B_A176.png,Trophäe,10,resized_B_A54.png,Flamme,11,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,15,15,15,118.38872059999994,,,,,,120.24335319999955,1,11,[ 0.05166667 -0.0525    ],1.568843499999275,122.29613529999915,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,7,17,test item,1-2,resized_A_A113.png,Engel,139,resized_A_B54.png,Telefon,1,resized_B_A135.png,Kamel,6,resized_A_A113.png,Engel,13,resized_B_A181.png,Wolf,16,resized_A_B22.png,Kreisel,12,resized_A_B194.png,Raute,14,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,16,16,16,122.44861820000006,,,,,,124.31343749999905,1,13,[-0.26583333 -0.25083333],2.8858160999989195,127.8007220999989,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,7,18,test item,2-2,resized_B_A181.png,Wolf,155,resized_A_B54.png,Telefon,1,resized_B_A135.png,Kamel,6,resized_A_A113.png,Engel,13,resized_B_A181.png,Wolf,16,resized_A_B22.png,Kreisel,12,resized_A_B194.png,Raute,14,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,17,17,17,127.95159599999897,,,,,,129.80142759999944,1,16,[ 0.255      -0.21666667],2.1690011999999115,132.57142779999958,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,5,19,test item,2-2,resized_B_A33.png,Roboter,156,resized_A_B157.png,Hammer,2,resized_B_C01.png,Kaninchen,9,resized_B_A36.png,Stern,14,resized_B_A33.png,Roboter,15,resized_B_A77.png,Hang,4,resized_B_B143.png,Tanne,11,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,18,18,18,132.72477869999966,,,,,,134.58875219999936,1,15,[ 0.08083333 -0.22916667],2.0857011999996757,137.1085742999985,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,5,20,test item,1-2,resized_B_A36.png,Stern,140,resized_A_B157.png,Hammer,2,resized_B_C01.png,Kaninchen,9,resized_B_A36.png,Stern,14,resized_B_A33.png,Roboter,15,resized_B_A77.png,Hang,4,resized_B_B143.png,Tanne,11,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,19,19,19,137.25263169999926,,,,,,139.10924979999982,1,14,[-0.075 -0.24 ],1.9021417000003566,141.57854849999967,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,3,21,test item,1-2,resized_A_B20.png,Kerze,168,resized_A_A134.png,Vogel,6,resized_A_A139.png,Gans,13,resized_A_B56.png,Stuhl,3,resized_A_B55.png,Schlange,9,resized_A_B08.png,Person,15,resized_A_B20.png,Kerze,12,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,20,20,20,141.7260183999988,,,,,,143.579699599999,1,12,[ 0.2125     -0.06583333],1.96888509999917,146.08235950000017,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,3,22,test item,2-2,resized_A_B08.png,Person,154,resized_A_A134.png,Vogel,6,resized_A_A139.png,Gans,13,resized_A_B56.png,Stuhl,3,resized_A_B55.png,Schlange,9,resized_A_B08.png,Person,15,resized_A_B20.png,Kerze,12,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,21,21,21,146.23165869999866,,,,,,148.08343329999843,1,15,[ 0.105      -0.26166667],1.484796799999458,149.98614180000004,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,13,23,test item,1-2,resized_A_A166.png,Pyramide,166,resized_A_B109.png,Boot,1,resized_A_A148.png,Giraffe,5,resized_A_B150.png,Rakete,16,resized_A_B196.png,Fenster,6,resized_A_A166.png,Pyramide,9,resized_A_B39.png,Sessel,11,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,22,22,22,150.1444937999986,,,,,,152.00356349999856,1,9,[-0.28583333 -0.12416667],1.985435900000084,154.43979669999862,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,13,24,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_B109.png,Boot,1,resized_A_A148.png,Giraffe,5,resized_A_B150.png,Rakete,16,resized_A_B196.png,Fenster,6,resized_A_A166.png,Pyramide,9,resized_A_B39.png,Sessel,11,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,23,23,23,154.5767436999995,,,,,,156.4404899000001,1,6,[-0.05916667  0.06416667],1.4517775000003894,158.47653389999869,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,4,25,test item,1-2,resized_A_B139.png,Trichter,169,resized_B_A03.png,Kleid,4,resized_B_B175.png,Propeller,13,resized_A_A52.png,Stein,3,resized_B_A23.png,Flasche,16,resized_A_A100.png,Ruderer,10,resized_A_B139.png,Trichter,5,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,24,24,24,158.62778849999995,,,,,,160.47720089999893,1,5,[-0.1925  0.0625],1.985665500000323,162.9803727999988,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,4,26,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_A03.png,Kleid,4,resized_B_B175.png,Propeller,13,resized_A_A52.png,Stein,3,resized_B_A23.png,Flasche,16,resized_A_A100.png,Ruderer,10,resized_A_B139.png,Trichter,5,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,25,25,25,163.13258069999938,,,,,,164.9977557000002,1,16,[ 0.26666667 -0.22333333],2.3859373000013875,167.90117389999978,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,10,27,test item,2-2,resized_B_B167.png,Fliege,151,resized_B_A68.png,Lampe,15,resized_A_A02.png,Mühle,2,resized_A_B168.png,Frau,3,resized_B_B193.png,Auge,13,resized_B_B167.png,Fliege,5,resized_B_A43.png,Blatt,1,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,26,26,26,168.07014549999985,,,,,,169.9018273999991,1,5,[-0.21833333  0.06416667],2.7696615000004385,173.27188789999855,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,3,A,10,28,test item,1-2,resized_A_B168.png,Frau,136,resized_B_A68.png,Lampe,15,resized_A_A02.png,Mühle,2,resized_A_B168.png,Frau,3,resized_B_B193.png,Auge,13,resized_B_B167.png,Fliege,5,resized_B_A43.png,Blatt,1,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,27,27,27,173.44283559999894,,,,,,175.2730290999989,1,3,[0.075  0.2525],1.7687821999988955,177.62601469999936,,123,A,3,2024-11-14_13h22.19.564,task,2023.2.2,59.93572492889299,2024-11-14 13h22.30.513839 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.6460277999995,,,,,,,,,
