study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,3,13,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_A187.png,Brücke,4,resized_B_B175.png,Propeller,11,resized_B_A185.png,Gesicht,14,resized_B_A23.png,Flasche,8,resized_A_A100.png,Ruderer,5,resized_B_A123.png,Tänzer,10,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,12,12,12,149.05113559999154,,,,,,150.92127299998538,1,5,[-0.22666667  0.0925    ],3.636746000003768,,,,,155.10902939998778,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,3,14,test item,2-1,resized_B_A123.png,Tänzer,174,resized_B_A187.png,Brücke,4,resized_B_B175.png,Propeller,11,resized_B_A185.png,Gesicht,14,resized_B_A23.png,Flasche,8,resized_A_A100.png,Ruderer,5,resized_B_A123.png,Tänzer,10,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,13,13,13,155.2494369999913,,,,,,157.10985069998424,1,10,[-0.07916667 -0.08416667],2.652557199995499,,,,,160.33000739998533,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,11,15,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_A90.png,Fabrik,1,resized_B_A197.png,Hirsch,3,resized_B_A36.png,Stern,7,resized_B_A129.png,Huhn,5,resized_B_B49.png,Magnet,12,resized_B_A54.png,Flamme,6,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,14,14,14,160.48299509999924,,,,,,162.34757159999572,1,12,[ 0.23916667 -0.07416667],5.03793809999479,,,,,168.13664029998472,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,11,16,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_A90.png,Fabrik,1,resized_B_A197.png,Hirsch,3,resized_B_A36.png,Stern,7,resized_B_A129.png,Huhn,5,resized_B_B49.png,Magnet,12,resized_B_A54.png,Flamme,6,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,15,15,15,168.28654619998997,,,,,,170.1541304999846,1,5,[-0.23666667  0.08166667],2.5358049000205938,,,,,173.1241280999966,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,7,17,test item,1-1,resized_B_A06.png,Hut,135,resized_A_A93.png,Haus,11,resized_B_B19.png,Krawatte,14,resized_B_A06.png,Hut,16,resized_A_A74.png,Rubin,3,resized_B_B152.png,Säge,12,resized_B_A70.png,Brunnen,13,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,16,16,16,173.2736770999909,,,,,,175.1416148999997,1,16,[ 0.24583333 -0.26666667],2.7360615999787115,,,,,178.3285956000036,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,7,18,test item,2-1,resized_B_B152.png,Säge,171,resized_A_A93.png,Haus,11,resized_B_B19.png,Krawatte,14,resized_B_A06.png,Hut,16,resized_A_A74.png,Rubin,3,resized_B_B152.png,Säge,12,resized_B_A70.png,Brunnen,13,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,17,17,17,178.45969439999317,,,,,,180.32940729998518,1,12,[ 0.2275     -0.10583333],2.535559700016165,,,,,183.38281730000745,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,8,19,test item,1-1,resized_B_A20.png,Grill,160,resized_B_A147.png,Hund,14,resized_A_B78.png,Pfeil,2,resized_A_A76.png,Mauer,11,resized_B_A20.png,Grill,5,resized_B_A11.png,Medaille,3,resized_B_B164.png,kimono,16,16.05,16.67,5.17,2.46,2.43,3.18,3.18,2.64,2.69,3.7,1.98,LF,None,None,None,6.13,1,5,nn,0.833858058,0.842033137,0,18,18,18,183.5242925999919,,,,,,185.3836675999919,1,5,[-0.2425      0.08166667],4.637508499989053,,,,,190.65567449998343,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,8,20,test item,2-1,resized_A_A76.png,Mauer,147,resized_B_A147.png,Hund,14,resized_A_B78.png,Pfeil,2,resized_A_A76.png,Mauer,11,resized_B_A20.png,Grill,5,resized_B_A11.png,Medaille,3,resized_B_B164.png,kimono,16,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,19,19,19,190.7943110000051,,,,,,192.65640139998868,1,11,[ 0.0975 -0.0675],7.690106299996842,,,,,201.24793489999138,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,9,21,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_A134.png,Vogel,8,resized_B_B70.png,Quadrat,15,resized_A_A04.png,Baum,10,resized_A_B20.png,Kerze,4,resized_B_B143.png,Tanne,1,resized_A_A151.png,Fuchs,12,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,20,20,20,201.3948553999944,,,,,,203.2654068999982,1,1,[-0.25166667  0.2175    ],3.5199397999967914,,,,,207.30286599998362,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,9,22,test item,1-1,resized_A_A04.png,Baum,130,resized_A_A134.png,Vogel,8,resized_B_B70.png,Quadrat,15,resized_A_A04.png,Baum,10,resized_A_B20.png,Kerze,4,resized_B_B143.png,Tanne,1,resized_A_A151.png,Fuchs,12,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,21,21,21,207.44437129999278,,,,,,209.30380199998035,0,1,[-0.21833333  0.23      ],6.272388299985323,1,10,[-0.06333333 -0.085     ],8.874475399992662,218.84612010000274,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,5,23,test item,1-1,resized_A_B56.png,Stuhl,133,resized_B_B155.png,Messer,14,resized_B_C01.png,Kaninchen,1,resized_A_B56.png,Stuhl,16,resized_B_A176.png,Trophäe,6,resized_A_A73.png,Klinge,2,resized_A_B32.png,Kamin,13,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,22,22,22,218.98849439999321,,,,,,220.86337509998702,1,16,[ 0.21916667 -0.26583333],3.0866497999813873,,,,,224.45077269998728,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,5,24,test item,2-1,resized_A_A73.png,Klinge,177,resized_B_B155.png,Messer,14,resized_B_C01.png,Kaninchen,1,resized_A_B56.png,Stuhl,16,resized_B_A176.png,Trophäe,6,resized_A_A73.png,Klinge,2,resized_A_B32.png,Kamin,13,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,23,23,23,224.5925636999891,,,,,,226.45152619999135,0,14,[-0.0975 -0.2525],3.8036268000141717,1,2,[-0.10166667  0.215     ],10.609399100008886,237.64513140000054,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,6,25,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_B157.png,Hammer,8,resized_A_A02.png,Mühle,16,resized_B_B177.png,Schloss,15,resized_A_A113.png,Engel,2,resized_A_B08.png,Person,4,resized_A_B39.png,Sessel,11,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,24,24,24,237.79130009998335,,,,,,239.6626605000056,1,15,[ 0.08333333 -0.25333333],7.756327999988571,,,,,248.7711759999802,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,6,26,test item,2-1,resized_A_B39.png,Sessel,172,resized_A_B157.png,Hammer,8,resized_A_A02.png,Mühle,16,resized_B_B177.png,Schloss,15,resized_A_A113.png,Engel,2,resized_A_B08.png,Person,4,resized_A_B39.png,Sessel,11,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,25,25,25,248.9113032000023,,,,,,250.77205119997961,1,11,[ 0.0625     -0.10083333],5.504946999979438,,,,,258.14580659999046,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,2,27,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_A141.png,Pferd,7,resized_A_A139.png,Gans,6,resized_B_B180.png,Geist,15,resized_A_B199.png,Fisch,12,resized_A_A179.png,Drachen,10,resized_A_B15.png,Schwangere,4,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,26,26,26,258.2906292999978,,,,,,260.1632436999935,1,12,[ 0.2425     -0.09666667],10.492485299997497,,,,,271.3235158000025,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
LEALCO-EEG,103.0,1,A-B,3.0,1.0,training,1,B,2,28,test item,1-1,resized_B_B180.png,Geist,129,resized_A_A141.png,Pferd,7,resized_A_A139.png,Gans,6,resized_B_B180.png,Geist,15,resized_A_B199.png,Fisch,12,resized_A_A179.png,Drachen,10,resized_A_B15.png,Schwangere,4,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,27,27,27,271.47212520000176,,,,,,273.3410179000057,1,15,[ 0.10666667 -0.255     ],4.153311100002611,,,,,278.1460645000043,,,103,B,1,2024-10-17_13h58.43.924,task,2023.2.2,60.03020720664897,2024-10-17 13h58.51.062188 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.1627233999898,288.152643599984,,,,,,,,,
