"contrast","estimate","SE","df","z.ratio","p.value"
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - (same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",8.7674284454171,2.84198031874253,Inf,3.08497155578345,0.00203571620829228
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",-2.98495671962662,1.39848933259244,Inf,-2.1344150792293,0.0328088183114862
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",3.04492527180359,1.40838036705579,Inf,2.16200491218789,0.0306177975636209
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",3.46167767082462,1.47246477408925,Inf,2.35094090652576,0.0187260075283205
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-1.59979547243375,2.18030277230883,Inf,-0.733749226369898,0.4631015905725
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",8.69414597628738,2.96352005444697,Inf,2.93372267322477,0.00334923316246877
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709",-0.12241543678932,0.392111156731423,Inf,-0.312195750332012,0.754891761568482
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",-1.17322340085864,0.919883254404637,Inf,-1.27540467253964,0.202166045700886
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",1.54649589659087,1.06696533815584,Inf,1.44943405496552,0.14721640405723
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - (same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",6.58883979012014,2.72185575712944,Inf,2.42071600335976,0.0154899735174203
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",-5.16354537492358,1.81367800947852,Inf,-2.84700225064108,0.00441330503601444
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",0.866336616506633,0.763782323151715,Inf,1.1342716245798,0.256680627885519
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",1.28308901552766,0.927173966718877,Inf,1.38387083932944,0.166398007170039
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-3.77838412773071,1.66119275939338,Inf,-2.27450072025986,0.0229358978467561
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",6.51555732099042,2.30855372746104,Inf,2.82235463852785,0.00476724279699604
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",-1.05080796406932,0.947336311071041,Inf,-1.1092237801814,0.267333656380916
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",1.66891133338019,0.916282666050124,Inf,1.82139354504486,0.0685470556888133
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - (same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",6.71125522690946,2.84201767472441,Inf,2.36144035506755,0.0182040999993503
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",-5.04112993813426,1.85695898813983,Inf,-2.71472335702153,0.00663311541187357
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",0.988752053295953,0.912379520503776,Inf,1.08370697837453,0.278494740537595
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",1.40550445231698,0.770904674982098,Inf,1.82318838882333,0.0682748630516692
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-3.65596869094139,1.63344706219661,Inf,-2.23819233298259,0.0252085154267728
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",6.63797275777974,2.17249527015776,Inf,3.05546016553477,0.00224715451278344
"same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",2.71971929744951,1.03896551921139,Inf,2.61771853556205,0.00885197866421474
"same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - (same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",7.76206319097878,3.35289109553088,Inf,2.31503588092227,0.0206109685070863
"same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",-3.99032197406494,2.24289139195303,Inf,-1.77909727969053,0.0752238146246434
"same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",2.03956001736527,1.307851427321,Inf,1.55947378636357,0.118884284197465
"same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",2.4563124163863,1.27950831752714,Inf,1.91973149587142,0.0548918237459714
"same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-2.60516072687207,1.30004104831741,Inf,-2.00390651529336,0.045080075504266
"same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",7.68878072184907,2.30754417346678,Inf,3.33201886674945,0.000862184109230986
"different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - (same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",5.04234389352926,3.15455278270867,Inf,1.5984338322593,0.109946460207792
"different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",-6.71004127151445,2.55610715256348,Inf,-2.6251017156245,0.00866230857541274
"different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",-0.68015928008424,1.33120365828014,Inf,-0.510935555092283,0.609396183528946
"different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",-0.26340688106321,1.09124891222629,Inf,-0.241381116729661,0.809259746790762
"different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-5.32488002432158,1.68799986883946,Inf,-3.15455002255573,0.0016074581907934
"different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",4.96906142439955,1.81553379182405,Inf,2.73696994612652,0.00620079576700105
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371) - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",-11.7523851650437,3.27530284877644,Inf,-3.588182744516,0.000332990866900402
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371) - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",-5.7225031736135,2.29069743082301,Inf,-2.49814885921338,0.01248437571174
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371) - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",-5.30575077459247,2.86551454826136,Inf,-1.85158744973454,0.0640850865931963
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371) - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-10.3672239178508,4.14996243302943,Inf,-2.49814885921338,0.0124843757117401
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371) - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-0.0732824691297109,3.55114136761324,Inf,-0.0206363142278858,0.983535772063048
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371) - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",6.02988199143021,1.95693711964054,Inf,3.08128551035806,0.00206108912030596
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371) - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",6.44663439045124,2.09306448435576,Inf,3.07999798316558,0.00207001996696055
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371) - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",1.38516124719287,2.43857639141962,Inf,0.568020445070617,0.570021085387794
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371) - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",11.679102695914,3.79191894272294,Inf,3.07999798316558,0.00207001996696055
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371 - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",0.41675239902103,1.09392725551953,Inf,0.380969024145124,0.703226233542877
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371 - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-4.64472074423734,1.85926500220643,Inf,-2.49814885921338,0.01248437571174
"same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",5.64922070448379,2.34553987997123,Inf,2.40849484279632,0.0160184526038992
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371 - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-5.06147314325837,1.79420675191603,Inf,-2.82100885968311,0.00478728807103662
"different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",5.23246830546276,1.69885445836718,Inf,3.07999798316558,0.00207001996696055
"same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371 - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",10.2939414487211,2.7289769652387,Inf,3.77208806810897,0.000161887092594686
