"subjID","mean_ACC_same","mean_ACC_different","mean_VOT_same","mean_VOT_different","mean_VOTinv_same","mean_VOTinv_different","mean_P200_same","mean_P200_different","mean_P300_same","mean_P300_different","entrainment_ACC","entrainment_VOTinv","entrainment_VOT","PC1","PC2"
"116",0.872727272727273,0.563636363636364,1257.58333333333,1354.38709677419,0.000872709121323138,0.000773948964359063,1.13239813212234,-1.08345051116546,13.2254620980016,9.31332163412267,0.309090909090909,0.987601569640747,-96.8037634408604,-1.67174219724761,-0.664497667772048
"117",0.735849056603774,0.62962962962963,1296.07692307692,1497.58823529412,0.000826759458684317,0.000706486991708878,-0.215664863275879,1.62474049161077,3.49069552500371,3.51132160694293,0.106219426974144,1.20272466975439,-201.511312217194,-1.00339614856967,0.307183393712891
"118",0.725490196078431,0.84,1628.13513513514,1276.19047619048,0.00073916788205686,0.000842957275929404,3.46707312232078,5.91677577699054,6.98680787393155,11.9250762457772,-0.114509803921569,-1.03789393872544,351.944658944659,1.46849474971507,-0.380317116641343
"120",0.943396226415094,0.581818181818182,1231.22,1526.09375,0.000863761120908323,0.000756423697217754,5.50911652979691,3.66737444323422,10.6140214623887,7.95609246761426,0.361578044596913,1.0733742369057,-294.87375,-1.9443690277107,-0.816180475442792
"121",0.849056603773585,0.37037037037037,1041.51111111111,1203.85,0.00102531657744612,0.000909445175897748,NA,NA,NA,NA,0.478686233403215,1.15871401548375,-162.338888888889,-2.47789119506239,-1.22936901607451
"122",0.653846153846154,0.759259259259259,1553.85294117647,1168.73170731707,0.000720546744116248,0.000922572177476159,-0.48536300877055,3.52885301174427,6.73999698477744,13.9115567908729,-0.105413105413105,-2.02025433359911,385.121233859397,2.12431578191942,-1.10967648952914
"123",0.607142857142857,0.963636363636364,1281.08823529412,1095.01886792453,0.000842262166796352,0.000938609986145278,-0.0770104329507619,1.37515742933644,6.60362800987078,6.95171759713727,-0.356493506493507,-0.963478193489256,186.069367369589,2.39413617477709,0.65025446711742
"124",0.814814814814815,0.60377358490566,1231.27272727273,1567,0.000869527345617199,0.000740877263638043,2.83392663709104,4.36680673273982,13.5085624361961,12.4554012591902,0.211041229909154,1.28650081979156,-335.727272727273,-1.48615391911381,-0.0574455495178581
"125",0.890909090909091,0.666666666666667,1466.51020408163,1784.30555555556,0.000755378248544323,0.000620772284194547,6.42691960301041,5.61671221614384,9.11461604527744,7.77120194986551,0.224242424242424,1.34605964349776,-317.795351473923,-1.5815041582722,-0.0688146795245763
"126",0.660714285714286,0.892857142857143,1673.75675675676,1606.98,0.00067933932036964,0.000716040414720412,5.15132797124384,6.07525399810667,5.64497211786111,6.79249907763293,-0.232142857142857,-0.36701094350772,66.7767567567566,1.47098127125461,0.568150110079836
"127",0.792452830188679,0.890909090909091,1426.90476190476,1376.85714285714,0.000752995580410979,0.000801100199278347,1.82051750863004,3.31218834507071,5.52244939539117,7.30827156101561,-0.0984562607204116,-0.481046188673675,50.047619047619,1.01101330006627,-0.0526136219291314
"128",0.875,0.851851851851852,1126.65306122449,1217.69565217391,0.000954824271301915,0.000887465198551181,2.76394609895077,3.76917805389673,13.1731741846839,10.0728567719403,0.0231481481481481,0.673590727507332,-91.0425909494231,-0.294565662558524,0.269906878368353
"130",0.767857142857143,0.732142857142857,2009.58139534884,1682.85365853659,0.000643100544926829,0.000656828988519761,2.88010143340678,3.15755249241618,9.71604768257459,10.2993520206368,0.0357142857142858,-0.137284435929316,326.727736812252,0.226330128332864,-0.352574438805337
"131",0.928571428571429,0.854545454545454,1459.90384615385,1608.8085106383,0.000732810234070534,0.00070572616135289,4.40373208372782,5.85432317716488,8.56202506572494,12.1449217545391,0.0740259740259741,0.270840727176438,-148.904664484452,-0.216266135719877,-0.219692516126191
"132",0.87037037037037,0.818181818181818,1746.46808510638,1900.15555555556,0.000710323531193411,0.000612207261078941,1.12884142973678,0.908813196975925,8.37221150119631,7.43705312746665,0.0521885521885521,0.9811627011447,-153.687470449173,-0.628794401959456,0.369370980475741
"133",0.803571428571429,0.571428571428571,1354.02222222222,1765.375,0.00083632800480344,0.000720063610390346,1.60128392320582,3.9253984750037,10.4942200822363,11.809728049675,0.232142857142857,1.16264394413094,-411.352777777778,-1.48412503593191,-0.230061448532306
