"subjID","partner_type","block","mean","sd","sem","n"
"137","different","2",5.35910380340828,8.63681479067062,1.66215578144487,27
"138","same","1",1.97542526591912,5.89677342711407,1.63547068855795,13
"138","same","2",5.30311252771966,8.64861625415181,2.16215406353795,16
"138","different","1",1.33743644905657,5.95543415673008,1.299582277121,21
"138","different","2",2.3409441648118,8.17770206386919,1.87609352035736,19
"139","same","1",-0.959346177266914,8.88501807554033,1.89429221853774,22
"139","same","2",0.764798566325064,6.78804184383185,1.35760836876637,25
"139","different","1",2.75095056164108,7.42107664669607,1.51482092720748,24
"139","different","2",2.29884244556546,7.19870271159623,1.41178175380702,26
"140","same","1",2.62116844393486,5.07478297275833,0.995246823282427,26
"140","same","2",2.94653646719915,5.11134016205599,1.002416277959,26
"140","different","1",0.383623498689283,4.22974153662301,0.970369258707166,19
"140","different","2",1.08494651115794,4.21543907180016,0.993588517782873,18
"141","same","1",6.16772552546743,6.83878170962838,1.34119543794602,26
"141","same","2",6.12786000641298,9.81098134528985,1.92409174335107,26
"141","different","1",3.63552445843052,10.7528625056196,2.34646696997401,21
"141","different","2",2.06229705165662,5.2331215332317,1.14196074033036,21
"142","same","1",-1.57548872343046,10.9449979114758,2.23413834324527,24
"142","same","2",1.87827049014469,11.0140729258971,2.2482382215209,24
"142","different","1",2.94283385500129,8.65161230742379,1.73032246148476,25
"142","different","2",1.86029127837021,11.2057677900254,2.28736777180644,24
"143","same","1",2.38576893708313,7.29868866366145,1.55608565154919,22
"143","same","2",-4.23898030693537,8.17141978103295,1.78314998484967,21
"143","different","1",-3.87779175748179,6.41865947942922,1.36846279905704,22
"143","different","2",-0.589048366507392,7.35293505115357,1.53319294379101,23
"145","same","1",1.80253431800058,5.93741268734978,1.14265560444377,27
"145","same","2",0.809208698367882,6.3283073629003,1.21788331982839,27
"145","different","1",4.41904043295164,8.09337077190147,1.55756993126959,27
"145","different","2",0.664497909635422,6.26683178444272,1.20605233923804,27
"146","same","1",2.79531352089461,6.1706029733488,1.25956905750044,24
"146","same","2",0.318125197884133,7.15050642976702,1.49098365841422,23
"146","different","1",4.84491017037079,5.78376002044296,1.18060507039954,24
"146","different","2",2.15995336682986,6.25929089009087,1.27767240269782,24
"147","same","1",2.98268192765327,7.35460587471503,1.60490657749755,21
"147","same","2",0.688362795430296,6.61235831817703,1.2967901575097,26
"147","different","1",2.5420570582681,9.14453770486443,1.90676792135263,23
"147","different","2",1.02448017841285,5.2601261473991,1.07371875364997,24
"148","same","1",4.27532598295154,7.23193757126065,1.50796322516876,23
"148","same","2",4.50376074265628,5.30523199268861,1.10621734039231,23
"148","different","1",3.3998814190004,7.1371935066974,1.55746330923753,21
"148","different","2",6.14887319283239,7.89420747125284,1.68305068793092,22
"149","same","1",3.66522404477215,7.56786935830477,1.61347516847625,22
"149","same","2",5.67449791627862,8.4495934147341,1.72476603333996,24
"149","different","1",3.35600754338997,7.54525924753978,1.7784346599153,18
"149","different","2",5.09086679151499,7.22745906236455,1.6580928248118,19
"151","same","1",0.246459344990097,6.07323244290399,1.62313964511335,14
"151","same","2",0.103260376182124,7.28959214431508,1.7679857869814,17
"151","different","1",3.22099074194213,5.88876679534894,1.42823573540316,17
"151","different","2",0.82144110437066,7.15838381041207,1.56208741260761,21
"152","same","1",3.62207778913544,5.66358516332522,1.29931554658268,19
"152","same","2",-0.957196501205755,6.99776450874412,1.49192840615211,22
"152","different","1",2.67458045333164,6.0547542972318,1.35388421956693,20
"152","different","2",-2.12678439901779,5.84704556618919,1.30743913535378,20
"153","same","1",2.34687004421381,7.96064919362845,1.6972161107373,22
"153","same","2",7.63785152464075,7.80298900453958,1.62703568017537,23
"153","different","1",4.24079382804331,8.36114548103366,1.63975553706841,26
"153","different","2",6.88911042864581,8.13966898246627,1.56648002604712,27
"154","same","1",3.07676871171252,5.49593174910893,1.1218523705399,24
"154","same","2",2.37500405010914,3.77600753421715,0.755201506843431,25
"154","different","1",0.944134695892146,4.56409474737385,1.17844419647278,15
"154","different","2",2.81815389503021,5.18894485180546,1.22304603063822,18
"155","same","1",4.18092691848725,7.33168558982819,1.46633711796564,25
"155","same","2",3.27224882912815,6.16290575657535,1.23258115131507,25
"155","different","1",4.22138105847364,5.93303644458909,1.23712361782276,23
"155","different","2",3.3762899446424,8.38998224527153,1.67799644905431,25
"156","same","1",1.32056735121401,6.66207714913007,1.78051501259289,14
"156","same","2",2.42046942455778,9.74648411554292,2.60485744899972,14
"156","different","1",-0.214346116368209,6.83047018673799,1.7076175466845,16
"156","different","2",0.319640038507563,6.17036132198918,1.28660927557501,23
